,CumBOE,CumGas,CumOil,DrillType,Field,First6BOE,FirstProdDate,GrossPerforatedInterval,HorizontalLength,LowerPerforation,OperatorAlias,Range,TargetFormation,TotalDepth,Township,TreatmentJobCount,UpperPerforation,VerticalDepth,WellName,WellNumber,gel,sandmass,slick,xlinkgel
5123425710000,81881.0,196216.0,49178.0,H,WATTENBERG,57713.0,2017-07-01,5931.0,5671.28,13921.0,ANADARKO,67W,NIOBRARA,14032.0,01N,1.0,7990.0,7415.0,GARFIELD,28N-14HZ,0.0,1728479.2775344634,1.0,0.0
5123425720000,129964.0,260837.0,86491.0,H,WATTENBERG,90767.0,2017-07-01,9954.0,10395.38,17888.0,ANADARKO,67W,NIOBRARA,18075.0,01N,1.0,7934.0,7548.0,GARFIELD,36N-35HZ,0.0,7357507.206431533,1.0,0.0
5123425750000,150393.0,297718.0,100773.0,H,WATTENBERG,98234.0,2017-07-01,9788.0,10406.92,17804.0,ANADARKO,67W,NIOBRARA,18002.0,01N,1.0,8016.0,7545.0,GARFIELD,37N-35HZ,0.0,7173502.106683896,1.0,0.0
5123425760000,158284.0,306482.0,107204.0,H,WATTENBERG,106073.0,2017-07-01,9583.0,10382.1,17356.0,ANADARKO,67W,NIOBRARA,17560.0,01N,1.0,7773.0,7483.0,GARFIELD,15N-35HZ,0.0,7065609.594787865,1.0,0.0
5123425790000,92771.0,202949.0,58946.0,H,WATTENBERG,62479.0,2017-07-01,5790.0,5639.57,13770.0,ANADARKO,67W,NIOBRARA,13882.0,01N,1.0,7980.0,7354.0,GARFIELD,2N-14HZ,0.0,1688006.615978609,1.0,0.0
5123426060000,97994.0,194986.0,65496.0,H,WATTENBERG,65277.0,2017-07-01,6231.0,7459.19,14131.0,ANADARKO,66W,NIOBRARA,14312.0,01N,1.0,7900.0,7389.0,HIGHLANDS,37N-W16HZ,0.0,1822978.6419205747,1.0,0.0
5123426080000,112421.0,242631.0,71982.0,H,WATTENBERG,65924.0,2017-07-01,6356.0,7438.46,14101.0,ANADARKO,66W,NIOBRARA,14297.0,01N,1.0,7745.0,7305.0,HIGHLANDS,37N-E16HZX,0.0,1875234.394498689,1.0,0.0
5123426090000,95017.0,190176.0,63321.0,H,WATTENBERG,65399.0,2017-07-01,6340.0,5798.33,14250.0,ANADARKO,66W,NIOBRARA,14362.0,01N,1.0,7910.0,7298.0,HIGHLANDS,2N-33HZ,0.0,1845622.864486868,1.0,0.0
5123426100000,101015.0,213867.0,65371.0,H,WATTENBERG,65857.0,2017-07-01,6293.0,5746.47,14163.0,ANADARKO,66W,NIOBRARA,14347.0,01N,2.0,7870.0,7294.0,HIGHLANDS,1N-33HZ,0.0,1858501.5435517454,1.0,0.0
5123426120000,141490.0,369714.0,79871.0,H,WATTENBERG,90217.0,2017-07-01,6344.0,5752.54,14253.0,ANADARKO,66W,NIOBRARA,14445.0,01N,1.0,7909.0,7339.0,HIGHLANDS,27N-33HZ,0.0,8626673.530080432,1.0,0.0
5123426130000,77975.0,134735.0,55519.0,H,WATTENBERG,70100.0,2017-07-01,6246.0,5765.95,14304.0,ANADARKO,66W,NIOBRARA,14497.0,01N,1.0,8058.0,7359.0,HIGHLANDS,28N-33HZ,0.0,1830701.7434934492,1.0,0.0
5123426140000,138651.0,277610.0,92383.0,H,WATTENBERG,88282.0,2017-07-01,6449.0,7553.66,14179.0,ANADARKO,66W,NIOBRARA,14370.0,01N,1.0,7730.0,7320.0,HIGHLANDS,38N-16HZ,0.0,1889612.9782675663,1.0,0.0
5123426160000,107349.0,231057.0,68840.0,H,WATTENBERG,67220.0,2017-07-01,6286.0,5757.4,14403.0,ANADARKO,66W,NIOBRARA,14590.0,01N,1.0,8117.0,7355.0,HIGHLANDS,26N-33HZ,0.0,8443046.3385894,1.0,0.0
5123426170000,89996.0,228691.0,51881.0,H,WATTENBERG,61312.0,2017-07-01,6151.0,7554.12,14092.0,ANADARKO,66W,NIOBRARA,14284.0,01N,1.0,7941.0,7372.0,HIGHLANDS,15N-16HZ,0.0,1823891.3847327777,1.0,0.0
5123426230000,135556.0,233624.0,96619.0,H,WATTENBERG,77614.0,2017-07-01,9851.0,10434.16,17694.0,ANADARKO,67W,NIOBRARA,17910.0,01N,1.0,7843.0,7500.0,JAGUAR FED,35N-35HZ,0.0,7291054.837693345,1.0,0.0
5123426250000,91038.0,178856.0,61229.0,H,WATTENBERG,54474.0,2017-07-01,5800.0,5533.65,13829.0,ANADARKO,67W,NIOBRARA,13940.0,01N,1.0,8029.0,7396.0,JAGUAR,3N-14HZ,0.0,1690112.3589243924,1.0,0.0
5123426270000,142738.0,325596.0,88472.0,H,WATTENBERG,78029.0,2017-07-01,6099.0,5504.9,13892.0,ANADARKO,67W,NIOBRARA,14020.0,01N,1.0,7793.0,7302.0,JAGUAR FED,29N-14HZ,0.0,9455620.782255245,1.0,0.0
5123426550000,184823.0,477481.0,105242.0,H,WATTENBERG,116186.0,2017-04-01,8127.0,9604.29,15430.0,PDC ENERGY,65W,NIOBRARA,15437.0,05N,1.0,7303.0,6786.0,BROWN,23X-241,0.0,4028979.317122205,1.0,1.0
5123426570000,156917.0,384747.0,92792.0,H,WATTENBERG,105226.0,2017-05-01,7975.0,9586.87,15178.0,PDC ENERGY,65W,NIOBRARA,15257.0,05N,1.0,7203.0,6801.0,BROWN,23P-221,0.0,4028979.317122206,1.0,1.0
5123426580000,192587.0,488991.0,111089.0,H,WATTENBERG,117101.0,2017-04-01,8356.0,9580.64,15560.0,PDC ENERGY,65W,NIOBRARA,15567.0,05N,1.0,7204.0,6842.0,BROWN,23X-341,0.0,4028979.317122205,1.0,1.0
5123426590000,150514.0,383561.0,86587.0,H,WATTENBERG,103284.0,2017-05-01,7920.0,9565.38,15208.0,PDC ENERGY,65W,NIOBRARA,15213.0,05N,1.0,7288.0,6869.0,BROWN,23D-341,0.0,4028979.3171222056,1.0,1.0
5123426600000,183471.0,465058.0,105961.0,H,WATTENBERG,125471.0,2017-05-01,8114.0,9555.3,15240.0,PDC ENERGY,65W,NIOBRARA,15244.0,05N,1.0,7126.0,6784.0,BROWN,23D-201,0.0,4028979.3171222056,1.0,1.0
5123426610000,142789.0,348604.0,84688.0,H,WATTENBERG,96349.0,2017-05-01,7930.0,9648.78,15308.0,PDC ENERGY,65W,NIOBRARA,15327.0,05N,1.0,7378.0,6795.0,BROWN,23P-201,0.0,4028979.3171222056,1.0,1.0
5123426660000,116603.0,271764.0,71309.0,H,WATTENBERG,95473.0,2017-09-01,9511.0,10338.69,17336.0,ANADARKO,67W,NIOBRARA,17565.0,01N,1.0,7825.0,7484.0,JZM,29N-W3HZ,0.0,7270124.432380136,1.0,0.0
5123426670000,116023.0,274841.0,70216.0,H,WATTENBERG,93061.0,2017-09-01,9514.0,10349.75,17314.0,ANADARKO,67W,NIOBRARA,17552.0,01N,1.0,7800.0,7504.0,JZM,30N-3HZ,0.0,7222020.25200336,1.0,0.0
5123426820000,92721.0,115437.0,73482.0,H,WATTENBERG,92721.0,2017-11-01,6586.0,6002.51,14104.0,ANADARKO,65W,NIOBRARA,14274.0,02N,1.0,7518.0,6912.0,SWARTZ,27N-25HZ,0.0,1930725.0850047905,1.0,0.0
5123426840000,105794.0,202214.0,72091.0,H,WATTENBERG,87612.0,2017-10-01,10022.0,10005.65,17350.0,ANADARKO,65W,NIOBRARA,17410.0,02N,1.0,7328.0,6976.0,SWARTZ,28N-12HZ,0.0,7587702.266359435,1.0,0.0
5123426850000,73741.0,104196.0,56375.0,H,WATTENBERG,60996.0,2017-10-01,6638.0,5964.35,14189.0,ANADARKO,65W,NIOBRARA,14246.0,02N,1.0,7551.0,6986.0,SWARTZ,2N-25HZ,0.0,1945229.1468765915,1.0,0.0
5123426870000,115967.0,209505.0,81049.0,H,WATTENBERG,95839.0,2017-10-01,10079.0,9995.81,17505.0,ANADARKO,65W,NIOBRARA,17560.0,02N,1.0,7426.0,6994.0,SWARTZ,2N-12HZ,0.0,7663461.256220827,1.0,0.0
5123426890000,241103.0,818078.0,104757.0,H,WATTENBERG,126807.0,2016-12-01,9252.0,9737.76,16203.0,PDC ENERGY,64W,NIOBRARA,16272.0,05N,1.0,6951.0,6549.83,CONNIE,26E-332,0.0,4028979.317122205,1.0,1.0
5123426900000,261408.0,875174.0,115546.0,H,WATTENBERG,141094.0,2016-12-01,9226.0,9772.11,16216.0,PDC ENERGY,64W,NIOBRARA,16286.0,05N,1.0,6990.0,6564.21,CONNIE,26F-302,0.0,4028979.317122205,1.0,1.0
5123426920000,273957.0,936423.0,117886.0,H,WATTENBERG,150672.0,2016-12-01,9170.0,9760.05,16151.0,PDC ENERGY,64W,NIOBRARA,16223.0,05N,1.0,6981.0,6504.0,CONNIE,26F-212,0.0,4028979.3171222056,1.0,1.0
5123427860000,117941.0,306006.0,66940.0,H,WATTENBERG,87105.0,2017-08-01,9433.0,10321.3,17452.0,ANADARKO,67W,NIOBRARA,17648.0,01N,1.0,8019.0,7524.0,JZM,3N-W3HZ,0.0,7117601.595480162,1.0,0.0
5123428130000,208305.0,543825.0,117667.0,H,WATTENBERG,128175.0,2017-06-01,10508.0,10408.99,17412.0,NOBLE ENERGY,64W,NIOBRARA,17412.0,06N,1.0,6904.0,6694.0,LAPP,A15-645,0.0,168125452.99009064,1.0,0.0
5123428140000,247202.0,622632.0,143430.0,H,WATTENBERG,175197.0,2017-07-01,10408.0,10436.5,17500.0,NOBLE ENERGY,64W,NIOBRARA,17552.0,06N,2.0,7092.0,6704.0,LAPP,A15-635,0.0,17185588.371966954,1.0,0.0
5123428150000,202521.0,568256.0,107812.0,H,WATTENBERG,127498.0,2017-06-01,10295.0,10412.16,17100.0,NOBLE ENERGY,64W,NIOBRARA,17255.0,06N,2.0,6805.0,6690.0,LAPP,A15-651,0.0,16919063.764101423,1.0,0.0
5123428170000,221154.0,501652.0,137545.0,H,WATTENBERG,134956.0,2017-06-01,10305.0,10415.64,17378.0,NOBLE ENERGY,64W,NIOBRARA,17514.0,06N,1.0,7073.0,6760.0,LAPP,A15-655,0.0,16557869.852046462,1.0,0.0
5123428230000,237966.0,567006.0,143465.0,H,WATTENBERG,165030.0,2017-06-01,9666.0,9498.15,16769.0,PDC ENERGY,64W,NIOBRARA,16853.0,05N,1.0,7103.0,6753.0,DUNN,7I-321,0.0,4028979.3171222056,1.0,1.0
5123428240000,212971.0,490582.0,131208.0,H,WATTENBERG,135999.0,2017-06-01,9617.0,9628.67,16775.0,PDC ENERGY,64W,NIOBRARA,16864.0,05N,1.0,7158.0,6788.54,DUNN,7Q-341,0.0,4028979.3171222056,1.0,1.0
5123428250000,245987.0,535037.0,156814.0,H,WATTENBERG,167336.0,2017-06-01,9684.0,9545.9,16760.0,PDC ENERGY,64W,NIOBRARA,16840.0,05N,1.0,7076.0,6791.13,DUNN,7L-301,0.0,4028979.317122205,1.0,1.0
5123428260000,201740.0,478008.0,122072.0,H,WATTENBERG,148075.0,2017-07-01,9698.0,9675.93,16827.0,PDC ENERGY,64W,NIOBRARA,16925.0,05N,1.0,7129.0,6724.19,DUNN,7Q-241,0.0,4028979.317122205,1.0,1.0
5123428270000,207069.0,471619.0,128466.0,H,WATTENBERG,131713.0,2017-06-01,9692.0,9580.45,16786.0,PDC ENERGY,64W,NIOBRARA,16878.0,05N,1.0,7094.0,6713.33,DUNN,7L-221,0.0,4028979.317122205,1.0,1.0
5123428280000,259694.0,578130.0,163338.0,H,WATTENBERG,180370.0,2017-06-01,9646.0,9487.11,16724.0,PDC ENERGY,64W,NIOBRARA,16804.0,05N,1.0,7078.0,6720.26,DUNN,7I-201,0.0,4028979.317122205,1.0,1.0
5123428290000,196871.0,433730.0,124583.0,H,WATTENBERG,144610.0,2017-07-01,9674.0,9727.32,16943.0,PDC ENERGY,64W,NIOBRARA,17027.0,05N,1.0,7269.0,6788.38,DUNN,7Q-301,0.0,4028979.317122205,1.0,1.0
5123428300000,188252.0,411930.0,119597.0,H,WATTENBERG,119219.0,2017-06-01,9736.0,9523.14,16700.0,PDC ENERGY,64W,NIOBRARA,16789.0,05N,1.0,6964.0,6714.45,DUNN,7L-201,0.0,4028979.317122206,1.0,1.0
5123428310000,213052.0,455040.0,137212.0,H,WATTENBERG,153443.0,2017-07-01,9723.0,9788.97,17007.0,PDC ENERGY,64W,NIOBRARA,17087.0,05N,1.0,7284.0,6719.21,DUNN,7Q-221,0.0,4028979.317122205,1.0,1.0
5123428320000,211003.0,453382.0,135439.0,H,WATTENBERG,143132.0,2017-06-01,9670.0,9457.6,16768.0,PDC ENERGY,64W,NIOBRARA,16843.0,05N,1.0,7098.0,6781.0,DUNN,7L-341,0.0,4028979.317122206,1.0,1.0
5123428330000,238761.0,564912.0,144609.0,H,WATTENBERG,165069.0,2017-06-01,9591.0,9505.5,16679.0,PDC ENERGY,64W,NIOBRARA,16773.0,05N,1.0,7088.0,6729.78,DUNN,7I-221,0.0,4028979.3171222056,1.0,1.0
5123428340000,100479.0,137365.0,77585.0,H,WATTENBERG,100479.0,2017-11-01,8447.0,5941.31,15961.0,ANADARKO,65W,NIOBRARA,16020.0,02N,1.0,7514.0,7050.0,SWARTZ,26N-25HZ,0.0,6461240.465076273,1.0,0.0
5123428350000,100802.0,180669.0,70690.0,H,WATTENBERG,100801.0,2017-11-01,10119.0,10009.11,17543.0,ANADARKO,65W,NIOBRARA,17604.0,02N,1.0,7424.0,7068.0,SWARTZ,27N-12HZ,0.0,7490378.655922115,1.0,0.0
5123428380000,95826.0,145794.0,71527.0,H,WATTENBERG,95826.0,2017-11-01,10089.0,9982.66,17427.0,ANADARKO,65W,NIOBRARA,17486.0,02N,1.0,7338.0,7049.0,SWARTZ,1N-12HZ,0.0,7586183.63657302,1.0,0.0
5123428390000,78175.0,87664.0,63564.0,H,WATTENBERG,78174.0,2017-11-01,8364.0,5945.8,15917.0,ANADARKO,65W,NIOBRARA,15980.0,02N,1.0,7553.0,7077.0,SWARTZ,1N-25HZ,0.0,4446096.087066781,1.0,0.0
5123428410000,256026.0,896272.0,106647.0,H,WATTENBERG,128158.0,2016-11-01,9361.0,9550.59,16209.0,PDC ENERGY,64W,NIOBRARA,16295.0,05N,1.0,6848.0,6527.18,BIHAIN,26G-212,0.0,4028979.3171222056,1.0,1.0
5123428420000,202525.0,674321.0,90139.0,H,WATTENBERG,100142.0,2016-11-01,9246.0,9563.78,16255.0,PDC ENERGY,64W,NIOBRARA,16330.0,05N,1.0,7009.0,6585.03,BIHAIN,26F-332,0.0,4028979.3171222056,1.0,1.0
5123428430000,310698.0,1054849.0,134890.0,H,WATTENBERG,155891.0,2016-11-01,9359.0,9539.13,16287.0,PDC ENERGY,64W,NIOBRARA,16362.0,05N,1.0,6928.0,6563.61,BIHAIN,26G-312,0.0,4028979.317122205,1.0,1.0
5123428440000,301497.0,1032252.0,129455.0,H,WATTENBERG,147305.0,2016-11-01,9393.0,9535.95,16302.0,PDC ENERGY,64W,NIOBRARA,16383.0,05N,1.0,6909.0,6502.64,BIHAIN,26G-202,0.0,4028979.3171222056,1.0,1.0
5123428530000,108282.0,282040.0,61275.0,H,WATTENBERG,70386.0,2017-04-01,4185.0,4390.81,11638.0,PDC ENERGY,64W,NIOBRARA,11710.0,05N,1.0,7453.0,6708.67,CHESNUT,21Q-321,0.0,4028979.3171222056,1.0,1.0
5123428550000,93965.0,271794.0,48666.0,H,WATTENBERG,62023.0,2017-04-01,4137.0,4157.08,11066.0,PDC ENERGY,64W,NIOBRARA,11155.0,05N,1.0,6929.0,6634.43,CHESNUT,21T-221,0.0,4028979.3171222056,1.0,1.0
5123428560000,103403.0,266733.0,58947.0,H,WATTENBERG,61932.0,2017-03-01,4124.0,4193.38,11202.0,PDC ENERGY,64W,NIOBRARA,11272.0,05N,1.0,7078.0,6704.66,CHESNUT,21Y-341,0.0,4028979.3171222056,1.0,1.0
5123428580000,99000.0,254928.0,56512.0,H,WATTENBERG,64143.0,2017-04-01,3810.0,3999.57,11038.0,PDC ENERGY,64W,NIOBRARA,11103.0,05N,1.0,7228.0,6708.95,CHESNUT,21T-301,0.0,4028979.3171222056,1.0,1.0
5123428590000,89195.0,217209.0,52994.0,H,WATTENBERG,59020.0,2017-04-01,3811.0,4187.18,10859.0,PDC ENERGY,64W,NIOBRARA,11172.0,05N,1.0,7048.0,6625.16,CHESNUT,21T-201,0.0,4028979.317122205,1.0,1.0
5123428600000,102467.0,270949.0,57309.0,H,WATTENBERG,68081.0,2017-04-01,4227.0,4168.97,11275.0,PDC ENERGY,64W,NIOBRARA,11342.0,05N,1.0,7048.0,6692.0,CHESNUT,21T-321,0.0,4028979.3171222056,1.0,1.0
5123428610000,76811.0,151506.0,51560.0,H,WATTENBERG,66080.0,2017-09-01,4823.0,5279.84,12228.0,PDC ENERGY,64W,NIOBRARA,12231.0,05N,1.0,7405.0,6728.0,GILLHAM,18X-332,0.0,4028979.317122205,1.0,1.0
5123428620000,72620.0,158424.0,46216.0,H,WATTENBERG,72620.0,2017-10-01,4886.0,5281.71,12220.0,PDC ENERGY,64W,NIOBRARA,12242.0,05N,1.0,7334.0,6666.0,GILLHAM,18Y-202,0.0,4028979.317122205,1.0,1.0
5123428630000,75743.0,155809.0,49775.0,H,WATTENBERG,65570.0,2017-09-01,4872.0,5271.85,12230.0,PDC ENERGY,64W,NIOBRARA,12233.0,05N,1.0,7358.0,6727.0,GILLHAM,18Y-312,0.0,4028979.317122205,1.0,1.0
5123428640000,76874.0,179984.0,46877.0,H,WATTENBERG,66196.0,2017-09-01,4892.0,5298.69,12152.0,PDC ENERGY,64W,NIOBRARA,12156.0,05N,1.0,7260.0,6649.0,GILLHAM,18X-232,0.0,4028979.317122206,1.0,1.0
5123428650000,78660.0,184920.0,47840.0,H,WATTENBERG,67817.0,2017-09-01,4887.0,5273.79,12167.0,PDC ENERGY,64W,NIOBRARA,12169.0,05N,1.0,7280.0,6669.8,GILLHAM,18X-102,0.0,4028979.3171222056,1.0,1.0
5123428810000,263040.0,712117.0,144353.0,H,WATTENBERG,159347.0,2017-03-01,10147.0,10216.61,17233.0,NOBLE ENERGY,63W,NIOBRARA,17347.0,06N,2.0,7086.0,6731.0,SHADOW,A26-656,0.0,5317325.199578098,1.0,0.0
5123428820000,350773.0,834952.0,211614.0,H,WATTENBERG,212164.0,2017-04-01,10460.0,10820.23,17473.0,NOBLE ENERGY,63W,NIOBRARA,17659.0,06N,2.0,7013.0,6715.0,SHADOW,A26-646,0.0,5317325.199578098,1.0,0.0
5123428850000,309177.0,854752.0,166718.0,H,WATTENBERG,186464.0,2017-03-01,10132.0,9993.8,17223.0,NOBLE ENERGY,63W,NIOBRARA,17466.0,06N,2.0,7091.0,6671.0,SHADOW,A26-663,0.0,5317325.199578097,1.0,0.0
5123428880000,335178.0,940391.0,178446.0,H,WATTENBERG,184908.0,2017-02-01,10536.0,10171.23,17586.0,NOBLE ENERGY,63W,NIOBRARA,17725.0,06N,1.0,7050.0,6733.0,SHADOW,A26-676,0.0,17291039.384655215,1.0,0.0
5123428890000,373187.0,1000225.0,206483.0,H,WATTENBERG,209718.0,2017-02-01,10489.0,10176.32,17530.0,NOBLE ENERGY,63W,NIOBRARA,17710.0,06N,1.0,7041.0,6696.0,SHADOW,A26-672,0.0,17394952.563280843,1.0,0.0
5123428910000,429588.0,1132361.0,240861.0,H,WATTENBERG,236728.0,2017-02-01,10576.0,10197.37,17685.0,NOBLE ENERGY,63W,NIOBRARA,17780.0,06N,1.0,7109.0,6691.0,SHADOW,A26-690,0.0,17523117.862648144,1.0,0.0
5123429000000,83155.0,162008.0,56154.0,H,WATTENBERG,73701.0,2017-09-01,5499.0,5845.75,12936.0,PDC ENERGY,64W,NIOBRARA,12968.0,05N,1.0,7437.0,6760.0,CECIL'S KERSEY FARM,17K-334,0.0,4028979.317122205,1.0,1.0
5123429010000,99084.0,204327.0,65029.0,H,WATTENBERG,88431.0,2017-09-01,5543.0,5870.83,12883.0,PDC ENERGY,64W,NIOBRARA,12924.0,05N,1.0,7340.0,6703.0,CECIL'S KERSEY FARM,17K-204,0.0,4028979.3171222056,1.0,1.0
5123429020000,95130.0,225088.0,57615.0,H,WATTENBERG,85420.0,2017-09-01,4158.0,3958.55,11179.0,PDC ENERGY,64W,NIOBRARA,11218.0,05N,1.0,7021.0,6648.0,CECIL'S KERSEY FARM,17B-212,0.0,4028979.3171222056,1.0,1.0
5123429050000,66732.0,128419.0,45329.0,H,WATTENBERG,58957.0,2017-09-01,4115.0,3976.43,11339.0,PDC ENERGY,64W,NIOBRARA,11372.0,05N,1.0,7224.0,6713.27,CECIL'S KERSEY FARM,17K-332,0.0,4028979.3171222056,1.0,1.0
5123429060000,82523.0,177495.0,52940.0,H,WATTENBERG,74448.0,2017-09-01,4252.0,3967.63,11320.0,PDC ENERGY,64W,NIOBRARA,11362.0,05N,1.0,7068.0,6717.39,CECIL'S KERSEY FARM,17B-302,0.0,4028979.317122205,1.0,1.0
5123429070000,81442.0,193605.0,49174.0,H,WATTENBERG,73651.0,2017-09-01,4129.0,3999.53,11230.0,PDC ENERGY,64W,NIOBRARA,11295.0,05N,1.0,7101.0,6661.9,CECIL'S KERSEY FARM,17K-232,0.0,4028979.317122205,1.0,1.0
5123429910000,133516.0,328547.0,78758.0,H,WATTENBERG,114667.0,2017-10-01,12932.0,13805.36,20563.0,ANADARKO,68W,NIOBRARA,20770.0,02N,1.0,7631.0,7078.0,KEOWN STATE,33N-34HZ,0.0,5277565.859162958,1.0,0.0
5123429920000,88469.0,182588.0,58038.0,H,WATTENBERG,80312.0,2017-10-01,12918.0,13787.93,20578.0,ANADARKO,68W,NIOBRARA,20785.0,02N,1.0,7660.0,7190.0,KEOWN STATE,12N-34HZ,0.0,5368863.671268826,1.0,0.0
5123429930000,128905.0,347215.0,71036.0,H,WATTENBERG,110385.0,2017-10-01,12784.0,13769.31,20537.0,ANADARKO,68W,NIOBRARA,20750.0,02N,1.0,7753.0,7078.0,KEOWN STATE,19N-34HZ,0.0,5972674.8503886545,1.0,0.0
5123429940000,132595.0,326186.0,78231.0,H,WATTENBERG,113555.0,2017-10-01,13066.0,13782.0,20799.0,ANADARKO,68W,NIOBRARA,20870.0,02N,1.0,7733.0,7233.0,KEOWN STATE,19N2-34HZ,0.0,5966020.833916727,1.0,0.0
5123429980000,144210.0,295435.0,94971.0,H,WATTENBERG,125192.0,2017-09-01,9417.0,9865.04,16588.0,PDC ENERGY,64W,NIOBRARA,16596.0,05N,1.0,7171.0,6765.0,J KLEIN,7Y-341,0.0,4028979.317122205,1.0,1.0
5123429990000,182854.0,402048.0,115846.0,H,WATTENBERG,144173.0,2017-08-01,9393.0,9755.17,16444.0,PDC ENERGY,64W,NIOBRARA,16448.0,05N,1.0,7051.0,6775.0,J KLEIN,7T-301,0.0,4028979.3171222056,1.0,1.0
5123430010000,176342.0,376939.0,113518.0,H,WATTENBERG,136987.0,2017-08-01,9367.0,9772.16,16383.0,PDC ENERGY,64W,NIOBRARA,16391.0,05N,1.0,7016.0,6704.0,J KLEIN,7T-201,0.0,4028979.317122205,1.0,1.0
5123430020000,194453.0,424787.0,123655.0,H,WATTENBERG,153606.0,2017-08-01,9300.0,9746.46,16288.0,PDC ENERGY,64W,NIOBRARA,16310.0,05N,1.0,6988.0,6711.0,J KLEIN,7T-241,0.0,4028979.3171222056,1.0,1.0
5123430030000,152918.0,303134.0,102396.0,H,WATTENBERG,132355.0,2017-09-01,9444.0,9831.55,16497.0,PDC ENERGY,64W,NIOBRARA,16503.0,05N,1.0,7053.0,6693.0,J KLEIN,7Y-241,0.0,4028979.317122205,1.0,1.0
5123430040000,141870.0,284590.0,94438.0,H,WATTENBERG,119860.0,2017-09-01,9417.0,9905.68,16562.0,PDC ENERGY,64W,NIOBRARA,16568.0,05N,1.0,7145.0,6686.0,J KLEIN,7Y-201,0.0,4028979.3171222056,1.0,1.0
5123430050000,139837.0,261381.0,96274.0,H,WATTENBERG,108131.0,2017-08-01,9278.0,9747.42,16406.0,PDC ENERGY,64W,NIOBRARA,16410.0,05N,1.0,7128.0,6779.0,J KLEIN,7Q-321,0.0,4028979.317122205,1.0,1.0
5123430060000,205343.0,729330.0,83788.0,H,WATTENBERG,96634.0,2016-10-01,6821.0,6318.41,13674.0,PDC ENERGY,63W,NIOBRARA,13756.0,05N,1.0,6853.0,6480.38,COCKROFT,19V-314,0.0,4028979.317122205,1.0,1.0
5123430090000,197974.0,703281.0,80761.0,H,WATTENBERG,92799.0,2016-10-01,6819.0,6353.85,13698.0,PDC ENERGY,63W,NIOBRARA,13768.0,05N,1.0,6879.0,6420.04,COCKROFT,19V-214,0.0,4028979.317122206,1.0,1.0
5123430100000,203899.0,702647.0,86791.0,H,WATTENBERG,96434.0,2016-10-01,6820.0,6247.67,13726.0,PDC ENERGY,63W,NIOBRARA,13797.0,05N,1.0,6906.0,6506.31,COCKROFT,19V-304,0.0,4028979.317122206,1.0,1.0
5123430110000,202243.0,675260.0,89700.0,H,WATTENBERG,92735.0,2016-10-01,6762.0,6274.57,13690.0,PDC ENERGY,63W,NIOBRARA,13759.0,05N,1.0,6928.0,6435.6,COCKROFT,19V-234,0.0,4028979.3171222056,1.0,1.0
5123430150000,132858.0,331130.0,77670.0,H,WATTENBERG,113051.0,2017-10-01,13432.0,14208.14,21136.0,ANADARKO,68W,NIOBRARA,21222.0,02N,1.0,7704.0,7212.0,CAMENISCH,10N-34HZ,0.0,7540556.389637466,1.0,0.0
5123430160000,131808.0,318943.0,78651.0,H,WATTENBERG,112288.0,2017-10-01,13389.0,14206.78,21108.0,ANADARKO,68W,NIOBRARA,21200.0,02N,1.0,7719.0,7214.0,CAMENISCH STATE,23N2-34HZ,0.0,7682579.957842687,1.0,0.0
5123430170000,110140.0,284591.0,62708.0,H,WATTENBERG,95113.0,2017-10-01,7855.0,7965.03,15724.0,ANADARKO,68W,NIOBRARA,15845.0,02N,1.0,7869.0,7308.0,CAMENISCH,15N-22HZ,0.0,2290732.317890046,1.0,0.0
5123430180000,102873.0,257021.0,60036.0,H,WATTENBERG,88889.0,2017-10-01,7973.0,7953.02,15745.0,ANADARKO,68W,NIOBRARA,15862.0,02N,2.0,7772.0,7376.0,CAMENISCH,36N-22HZ,0.0,2324824.5370310303,1.0,0.0
5123430190000,140159.0,338568.0,83731.0,H,WATTENBERG,118585.0,2017-10-01,13293.0,14218.76,21013.0,ANADARKO,68W,NIOBRARA,21150.0,02N,1.0,7720.0,7134.0,CAMENISCH STATE,23N-34HZ,0.0,7611825.57563613,1.0,0.0
5123430210000,112606.0,245138.0,71750.0,H,WATTENBERG,72663.0,2017-09-01,14269.0,14993.73,21986.0,ANADARKO,68W,NIOBRARA,22086.0,02N,1.0,7717.0,7228.0,HOPPER STATE,9N-34SLHZ,0.0,8214388.765868865,1.0,0.0
5123430220000,88828.0,206067.0,54483.0,H,WATTENBERG,64181.0,2017-09-01,6892.0,7221.44,14557.0,ANADARKO,68W,NIOBRARA,14671.0,02N,1.0,7665.0,7391.0,HOPPER,37N-22HZ,0.0,1991857.9231975032,1.0,0.0
5123430240000,112373.0,243942.0,71716.0,H,WATTENBERG,93033.0,2017-10-01,13392.0,14619.07,21120.0,ANADARKO,68W,NIOBRARA,21660.0,02N,1.0,7728.0,7173.0,HOPPER STATE,24N-34SLHZ,0.0,8149783.732476948,1.0,0.0
5123430250000,125225.0,296475.0,75812.0,H,WATTENBERG,79587.0,2017-09-01,14186.0,15009.75,21911.0,ANADARKO,68W,NIOBRARA,22016.0,02N,1.0,7725.0,7191.0,HOPPER STATE,40N-34SLHZ,0.0,8490301.524813501,1.0,0.0
